itemID|title|author|publisher|main topic|subtopics
59774|Das inoffizielle Harry-Potter-Bastelbuch|Christine Rechl|MVG Moderne Vlgs. Ges.|WF|[5AL,WF,YFH]
15803|Concrete Rose|Angie Thomas|Walker Books Ltd.|YFB|[YFN]
28263|Dungeons & Dragons Player's Handbook - Spielerhandbuch|James Wyatt, Robert J. Schwalb, Bruce R. Cordell, |Ulisses Spiel & Medien|WDHW|[FMB,WDHW]
44454|Vengeful - Die Rache ist mein|V. E. Schwab|FISCHER TOR|FMX|[FF,FH,FL,FMM,FMT,FYT]
16592|Dornenthron|Boris Koch|Knaur Taschenbuch|FBA|[FBA,FMB,FMT,FN]
65316|Die StÃ¼rme des Zorns|Brandon Sanderson|Heyne Verlag|FMB|[FYT]
6906|Das Rad der Zeit 1|Robert Jordan|Piper Verlag GmbH|FMB|[]
72768|Redwall|Brian Jacques|Penguin Random House Children's UK|YFH|[5AK]
69867|Overlord, Vol. 7 (light novel)|Kugane Maruyama|Little, Brown & Company|XAM|[FM,XQM]
33017|Hans Andersen's Fairy Tales|Hans Christian Andersen|Oxford University Press|YFA|[2Z,YFH,YFJ,3MN]
11416|Die Flaggen der Welt|Annabel Savery|Ullmann Medien GmbH|GTT|[YBL]
7544|Gregs Tagebuch 04. Ich war's nicht!|Jeff Kinney|Baumhaus Verlag GmbH|YFQ|[5AL,1KBB,YFS,YZG,3MRB]
26297|Der kleine Rabe Socke: Alle meine besten Freunde||Esslinger Verlag|YZS|[5AD,4CA,YBC,YBL,YN,YZS]
21568|The Boy Who Fooled the World|Lisa Thompson|Scholastic Ltd.|YFN|[]
25038|Wonder|R. J. Palacio|Random House LCC US|YFS|[YFB,YXK,YXL]
54427|Mein Anziehpuppen-Stickerbuch: Beim Reitturnier|Lucy Bowman|Usborne Verlag|YBG|[5AF,YBL]
46725|Sticker-Anziehpuppen Reiterhof|Eva Schindler|Ars Edition GmbH|YZS|[5AF,YBG,YBL,YN]
36555|Reiterhof (Anziehpuppen, Anziehpuppen-Sticker)||Ullmann Medien GmbH|YBG|[YBL]
18903|Die MÃ¤chte des Feuers|Markus Heitz|Piper Verlag GmbH|FMB|[FMB,FMH]
18505|Christmette|Anna-Maria Ziegler|Books on Demand|FMK|[5AL,FU]
69225|The Wise Man's Fear|Patrick Rothfuss|Orion Publishing Co|FM|[]
50640|Das MÃ¤dchen im blauen Mantel|Monica Hesse|cbt|NHTZ1|[5AP,5PGJ,4CF,1DDN-NL-A,NHTZ1,YFCF,YFM,YFT,YP,3MPB]
10649|Soul Music|Terry Pratchett|Orion Publishing Group|FM|[]
49505|SesamstraÃŸe Mein Malbuch mit Stickern||Schwager und Steinlein|YBGC|[5AD,YBG,YBGC,YBL]
71308|Warrior Cats - Short Adventure - TÃ¼pfelblatts Herz|Erin Hunter|Beltz GmbH, Julius|FMW|[5AL,FMW,FYT,YFC,YFH,YFP,YNNJ22]
31465|Finde den Weg. Spannende Labyrinthe fÃ¼r Kinder ab 5||Arena Verlag GmbH|YNV|[5AF,YBG,YBL,YNV]
57808|Diary of a Wimpy Kid 01|Jeff Kinney|Penguin Books Ltd (UK)|YNUC|[5AH,5AJ,5AL,X,YFB,YFN,YFQ,YFS]
28541|Caroline|Christy Henry|NOLA-Verlag|FM|[FT]
60567|Dogsong|Gary Paulsen|ALADDIN|YFC|[1KBB,YFP]
52272|Reiselust - Extremer Horror|Crowley Barns|epubli|FK|[]
19212|In der Tiefe|Michael Grumley|Heyne Taschenbuch|FHK|[FL,FM]
18526|Das Signal|Joshua Tree, Philipp Tree|Belle Epoque Verlag|FHK|[1DNF,1KBB,FHK,FLU]
58097|Der Meteor|Joshua Tree|Belle Epoque Verlag|FHK|[FHK,FLU]
68775|Mein kleiner Ponyhof: Mein erstes Bastelbuch||Coppenrath F|YNNJ24|[5ABK,5AC,5JA,YBGC,YBL,YNNJ24,YNP]
51149|Die drei !!! 42: Geheimnis der alten Villa (drei Ausrufezeichen)|Maja von Vogel|Carlsen Verlag GmbH|YFCF|[5AL,5JA,YFC]
54954|Midnight Breed 09. Gejagte der DÃ¤mmerung|Lara Adrian|LYX|FMR|[5JA,1KBB,FB,FBA,FMR,FR,FRD,FRT,3MRB]
30592|Zeichnen leicht gemacht||Dorling Kindersley Verlag|YNTA|[5AH,4CD,YBL,YNA,YNTA,YPAB]
15260|Maya Angelou|Lisbeth Kaiser|Insel Verlag GmbH|JBSF1|[5AD,5AF,DN,JBSF1,YBCS,YBL,YNB,YNH,YNM,YX]
46988|Die drei !!! 9: Im Bann des Tarots (drei Ausrufezeichen)|Henriette Wich|Carlsen Verlag GmbH|YFCF|[5AL,YF,YFB,YFC]
51964|The Call of the Wild|Jack London|Penguin Books Ltd (UK)|YFA|[5AJ,5AK,YFC,YFP]
44829|Die Phileasson-Saga - EchsengÃ¶tter|Bernhard Hennen, Robert Corvus|Heyne Taschenbuch|FMB|[]
2|Ich kann zeichnen! Pferde und Ponys - Schritt fÃ¼r Schritt|Fiona Watt|Usborne Verlag|YBGC|[YBL]
69668|Prometheus' Tod|Stefan Soeffky|Books on Demand|FKW|[]
13053|Elemental Reactions|Vanessa Leigh Rupertus|Lulu Publishing Services|FM|[]
22621|The Lord of the Rings|J. R. R. Tolkien|HOUGHTON MIFFLIN|FMB|[]
77679|Der GrÃ¼ffelo. Das GrÃ¼ffelo-Mitmachbuch|Axel Scheffler, Julia Donaldson|Beltz GmbH, Julius|YNVP|[5AD,YBCH,YBG,YBL,YNVP]
67245|Kompass ohne Norden|Neal Shusterman|dtv Verlagsgesellschaft|YXLD|[5AQ,1KBB,YFB,YXLD,3MRBF]
6302|Ein Fall fÃ¼r das Tandem - Das rote KÃ¤nguru, RÃ¤tselkrimi ab 9 Jahren (Detektivgeschichte mit Wimmel-,|Martin Muser|Carlsen Verlag GmbH|YFCA|[5AK,YBL,YFCF,YFQ,YNV,YNVP]
4181|Red Rising: Das dunkle Zeitalter - Teil 2|Pierce Brown|Cross Cult|FLC|[FLC,FLP,FLR]
43498|Gideon the Ninth|Tamsyn Muir|St Martin's Press|FLS|[]
35170|Alles Ã¼ber Schiffe|Susanne GernhÃ¤user|Ravensburger Verlag|YNTR|[5AD,YBL,YNTG]
39691|Flugzeuge, Schiffe, Raumfahrzeuge|Ilaria Barsotti|Ullmann Medien GmbH|YNTR|[YBG,YBL,YNTR]
53980|Ostermalbuch||TrÃ¶tsch|YBL|[]
34905|Malen - RÃ¤tseln - Basteln: Ostern|Angelika Penner|Ravensburger Verlag|YBGC|[5AD,5HPF,YBL,YNVP]
17660|Nevernight - Die Rache|Jay Kristoff|FISCHER TOR|FMB|[1DST-IT-NVE,FMH,FMT,FNM,FYT,NHC]
78154|Wer ist Edward Moon? - Deutscher Jugendliteraturpreis 2020|Sarah Crossan|mixtvision Medienges.mbH|FYT|[5AQ,4CL,1KBB-US-SWT,FYT,YFB,YFN,YXE,YXF,YXG]
73323|Der Magier von London|Benedict Jacka|Blanvalet Taschenbuchverl|FMX|[1DDU-GB-ESL,1DDU-GB-EWZC,3MRBF]
33764|Meine groÃŸe Tierbibliothek: Der Pinguin|Dr. Jens Poschadel|Esslinger Verlag|YNN|[5AF,4CA,YBL,YNNB9]
17601|If I Stay|Gayle Forman|Random House Children's|YFB|[5AM,5AN,YFM,YXG]
54262|Das Ritual von London|Benedict Jacka|Blanvalet Taschenbuchverl|FMX|[1DDU-GB-ESL,3MRBF]
35872|Harry Potter and the Prisoner of Azkaban - Slytherin Edition|Joanne K. Rowling|Bloomsbury UK|YFH|[5AK,FBA,YFC]
58010|LEGOÂ® Harry Potter(TM) - Meine besten Freunde||AMEET Verlag|YBG|[5AG,YBL]
449|Das Schicksal der Zwerge|Markus Heitz|Piper Verlag GmbH|FMB|[FMH]
53408|Roblox - Inside the World of Roblox||Schneiderbuch|YNVU|[5AJ,YD,YF,YN,YR,YRE]
53244|Cress|Marissa Meyer|Macmillan USA|YFG|[YFJ]
70064|The Status Civilization|Robert Sheckley|Wilder Publications|FJ|[FL]
55748|The Evil Within|Catherine Macphail|Barrington Stoke Ltd|YFH|[5AK,5AR]
43101|Gregs Tagebuch - Band 5 und 6|Jeff Kinney|Baumhaus Verlag GmbH|YNUC|[5AL,1KBB,YFQ,YFS,YNUC,3MRB]
19379|Erebos|Ursula Poznanski|Loewe Verlag GmbH|YFCB|[5AN,1DDU-GB-ESL,1DFA,AKLF,FBA,FHK,FYW,KNTV,YFB,YFCF,YNVU]
42257|Five Have A Wonderful Time|Enid Blyton|Hachette Children's Group|YFC|[5AK]
2968|Endgames|L. E. Modesitt|TOR BOOKS|FMB|[]
28647|Legend 03 - Berstende Sterne|Marie Lu|Loewe Verlag GmbH|YFCB|[5AQ,5AX,YFB,YFE,YFM]
6974|Ministry of Souls - Das Schattentor|Akram El-Bahay|LÃ¼bbe|VXQM|[1DDU-GB-ESL,1FBXU,FDK,FKM,FMH,FMX,FNM,VXQM,3MNQ-GB-V]
45270|Bei den Indianern|Angela Weinhold|Ravensburger Verlag|YNHD|[5AD,1KB,YBL,YNMC,YXZ]
7146|Knifflige DenksportrÃ¤tsel ab 9 Jahren|Diana Hofheinz, Bianca Kaminsky, Lina Kunemann, Di|Ravensburger Verlag|YNVP|[5AK,YBL]
27570|The Last Graduate|Naomi Novik|DELREY TRADE|FMB|[FXB]
2543|Meine allerersten Freunde - Die Lieben Sieben||Coppenrath F|YBCH|[WFT,YBCH,YBG,YBL,YZS]
35526|The Hunger Games 2. Catching Fire|Suzanne Collins|Scholastic Ltd.|YFC|[5AN,YFG]
59853|Love and Confess|Colleen Hoover|dtv Verlagsgesellschaft|YFM|[5AQ,1KBB-US-SWTD,YXE,YXF,YXG]
36356|Finding Cinderella|Colleen Hoover|dtv Verlagsgesellschaft|YFM|[5AQ,5AX,5JA,1KBB,YXE]
3207|Es muss auch kleine Riesen geben|Irina Korschunow|dtv Verlagsgesellschaft|YBCS|[5AG,YFB,YFH,YXHB,YXQF]
57545|Lockwood & Co. 03 - Die Raunende Maske|Jonathan Stroud|cbj|YF|[5AN,1DDU,1DDU-GB-ESL]
4440|Schattenschimmer|M. S. KrÃ¼ger|Wreaders Verlag|FM|[]
64156|Das MÃ¤rchen-Bastelbuch|Katja Enseling|Frech Verlag GmbH|WFTM|[5AF,5JA,5JB,6FG,FN,WDH,WFH,WFJ,WFTM,YBL,YFJ,YNVD,YNXW,YZG]
30229|The Future Is Female! 25 Classic Science Fiction Stories by Women, from Pulp Pioneers to Ursula K. L||Penguin LCC US|JBSF1|[DNT,FB,FL]
71512|Buttercup Sunshine and the Zombies of Dooooom|Colin Mulhern|Maverick Arts Publishing|YFB|[]
9262|Heliosphere 2265 - Der Fraktal-Zyklus 2 - Entscheidungen (BÃ¤nde 5-7)|Andreas Suchanek|Greenlight Press|FLC|[FLC,FLR,FLS]
24506|Heliosphere 2265 - Der Fraktal-Zyklus 3 - Kampf um NOVA (BÃ¤nde 8-10)|Andreas Suchanek|Plan9 Verlag|FLC|[FLC,FLR,FLS]
56926|Warrior Cats Staffel 2/06 - Die neue Prophezeiung. Sonnenuntergang|Erin Hunter|Beltz GmbH, Julius|YNNJ22|[5AL,FMW,FYT,YFC,YFH,YFP,YNNJ22]
25478|The Complete History of Middle-Earth Boxed Set|Christopher Tolkien|Harper Collins Publ. UK|FL|[FM]
30519|Star Wars(TM) Raumschiffe und Fahrzeuge Neuausgabe|Ryder Windham, Curtis Saxon, David West Reynolds, |Dorling Kindersley Verlag|YNTR|[5AJ,ATF,FLS,GB,YBL,YNF,YR]
29518|Star Wars(TM): Der Aufstieg Skywalkers. Das galaktische Buch zum Film||Dorling Kindersley Verlag|ATF|[5AG,ATF,FLS,GB,WZG,YBL,YNF,YR,YZG]
55113|Harry Potter and the Philosopher's Stone. Slytherin Edition|Joanne K. Rowling|Bloomsbury UK|YFH|[]
74701|Dungeon Master's Screen - Das Verlies des wahnsinnigen Magiers|Christopher Perkins, Perkins Christopher|Ulisses Spiel & Medien|WDHW|[FMB,WDHW]
70006|Spektrum|Sergej Lukianenko|Heyne Taschenbuch|FLS|[1DTA,FM,FYT]
23646|The Edge Chronicles 6: Midnight Over Sanctaphrax|Paul Stewart, Chris Riddell|Penguin Random House Children's UK|YFH|[YFJ]
23541|Meine Kindergarten-Freunde (Feen)||Ars Edition GmbH|YBG|[5AC,YBG,YBL,YXHB,YZG,YZS]
34464|Let's play, Mom! (Greek edition)|Shelley Admont, Kidkiddos Books|GRAYDON HOUSE BOOKS|YFN|[YXE]
4180|Vril, the Power of the Coming Race|Edward Bulwer Lytton Lytton|Ancient Wisdom Publications|FMH|[]
33782|Always and Forever, Lara Jean|JENNY HAN|Scholastic Ltd.|YFM|[YFN]
2626|Warhammer 40.000 - Die Verlorenen Band 02|Dan Abnett|Black Library|FLQ|[FL,FLQ]
38861|NACHWELT 2018|Georg Bruckmann|tredition|FB|[]
5450|LEGOÂ® Jurassic World - RÃ¤tselspaÃŸ fÃ¼r Dinofans||AMEET Verlag|YBG|[YBL]
6585|Die verlorene Welt|Conan Doyle|Books on Demand|FB|[FB,FL]
52759|Die vergessene Welt|Arthur Conan Doyle|Anaconda Verlag|FBC|[FBC,FJ,FLC]
49984|Die FeenkÃ¶nigin Isolde|Beatrice Ceylanbas|utzverlag GmbH|FMB|[]
10043|Duden A bis Z und 1 bis 10|Hanneliese Schulze, Nina Schiefelbein|FISCHER Duden|YPCA1|[5AC,YBCB,YBLA,YBLC,YPCA1]
15084|Meine Kindergartenfreunde|Janosch|Ars Edition GmbH|Y|[5AC,YB,YF]
9584|Five Nights at Freddy's 3: The Fourth Closet|Kira Breed-Wrisley, Scott Cawthon|Scholastic Ltd.|YFC|[5AN,YFD]
45989|The One - Finde dein perfektes Match|John Marrs|Heyne Taschenbuch|FB|[FL,3MRB]
66542|Meine Freunde, rosa
28211|Alpha Night|Nalini Singh|BERKLEY BOOKS|FRT|[FM]
58702|Exit this City|Lisa-Marie Reuter|FISCHER TOR|FLPB|[1DFG,1FKA,FDB,FHK,FJ,FL,FLM,FM,FMX,YFC,YFE,YFG,YFM]
1169|Fingerstempeln: Vom Fingerabdruck zum Kunstwerk|Fiona Watt|Usborne Verlag|YBG|[5AG,YBL]
71991|Horus Heresy - Sammelband 01|Counter Ben, Graham McNeill, Dan Abnett, Ben Count|Black Library|FLQ|[FL,FLQ]
60841|Horus Heresy - Sammelband 03|Dan Abnett, Ben Counter, Graham McNeill|Black Library|FLQ|[FL,FLQ]
47562|The Gilded Ones|Namina Forna|Usborne Publishing|YFHR|[YFJ,YXZW]
10200|Punkt zu Punkt (Eule)||Tessloff Verlag|YBGC|[5AH,YBL]
34424|Das Spiel der GÃ¶tter (07) - Das Haus der Ketten|Steven Erikson|Blanvalet Taschenbuchverl|FMB|[FMH,FYT]
16932|The Best American Science Fiction and Fantasy 2020||Houghton Mifflin Harcourt|DNT|[FB,FL,FM,FYB]
67715|Mickey Bolitar ermittelt - Der schwarze Schmetterling|Harlan Coben|cbt|YFCB|[5AQ,1KBB-US-NAJ,FFC,FH,VFJX,YFB,YFCF,YXE,YXF,YXG,3MRBF]
53594|Die letzten Kinder von Schewenborn|Gudrun Pausewang|Ravensburger Verlag|YFE|[5AN,4CL,YFM,YFN]
4546|Harry Potter 03 e il prigioniero di azkaban|Joanne K. Rowling|Salani Editore S.p.A.|YFC|[5AL,YFH]
70179|Mein Oster-Kritzkratz-Ei||Ars Edition GmbH|YBG|[5AF,5HPF,5HRA,YBL]
27003|tiptoiÂ® Unterwegs mit der Feuerwehr|Daniela Betz, Daniela Flucht|Ravensburger Verlag|YNTR|[5AD,YBCB,YBG,YBL,YNTR]
42379|Girls of Paper and Fire|Natasha Ngan|Hodder And Stoughton Ltd.|YFHR|[5PSL,FM,FR]
39475|Unravel the Dusk|Elizabeth Lim|Random House USA Inc|YF|[]
77129|Spin the Dawn|Elizabeth Lim|EMBER|YFH|[YFM,YXP]
35267|Rule of Wolves (King of Scars Book 2)|Leigh Bardugo|Hachette Children's  Book|YFHR|[5AN,4Z-GB-ACT,YFC]
69238|Mein Arena Prickel-Block. 40 Lieblingsbilder zum Prickeln|Corina Beurenmeister|Arena Verlag GmbH|YNPH2|[5AD,YBL]
40951|PokÃ©mon: Mein ultimativer Spiel- und MalspaÃŸ||Nelson Verlag|YBG|[5,5AD,YBL]
29339|The Darkest Minds 1. Film Tie-In|Alexandra Bracken|Hachette Children's  Book|YFHR|[5AN,4Z-GB-ACT,YFC,YFG]
64396|Passenger 02. The Darkest Minds|Alexandra Bracken|Hachette Children's  Book|YFHR|[5AN,4CL,YFC,YFG]
60436|Magic Water Colouring - Feen und Elfen|Jenny Copper|Ullmann Medien GmbH|YBGC|[YBL]
75823|Magic Water Colouring - Tiere|Jenny Copper|Ullmann Medien GmbH|YBGC|[YBL]
9122|Magic Water Colouring - Zaubergarten|Jenny Copper|Ullmann Medien GmbH|YBGC|[YBL]
"70791|Malbuch ""Feuerwehr""||TrÃ¶tsch Verlag GmbH|YBGC|[W,Y]"
57389|Die PfefferkÃ¶rner und der Fluch des Schwarzen KÃ¶nigs|Sarah Bosse|cbt|YFB|[5AL,Y,YF,YFB,YFC]
36524|Was fehlt, wenn ich verschwunden bin|Lilly Lindner|FISCHER KJB|YXFD|[5AQ,YFM,YFN,YXA,YXFD,YXL]
2200|Red Country|Joe Abercrombie|ORBIT|FMB|[FB]
48348|Die Black-Reihe 1: Black Hearts|Jenna Wood|Carlsen Verlag GmbH|YFHR|[5AQ,5AX,5JA,5LKE,6FG,FMR,FMX,FRD,FRM,FRT,FRV,YFD,YFE,YFHR,YFM,YFS,3MR]
19669|Asche im Licht (Das Geheimnis der Schwingen 2)|Aurelia L. Night|Carlsen Verlag GmbH|FRT|[5AT,5JA,5LKE,6FG,FMB,FMR,FRT,YFHR]
63734|Feuer im Schatten (Das Geheimnis der Schwingen 1)|Aurelia L. Night|Carlsen Verlag GmbH|YFHR|[5AT,5JA,5LKE,6FG,FMR,FRT,YFHR]
34815|Als Hitler das rosa Kaninchen stahl|Judith Kerr|Ravensburger Verlag|YFY|[5AN,5PGJ,FJMS,NHTZ1,YFT,YFX,YNHP,YP,YXZM,3MPB]
61617|Happy Girl Lucky|Holly Smale|HarperCollins Publishers|YNU|[1DDU-GB-ESL,1KBB-US-WPC,YF]
60505|Eine Woche voller GlÃ¼ck|Christine Hippelein|What Leo Loves|Y|[]
71674|Die Mongoliade: Erster Band|Neal Stephenson, Joseph Brassey, E. D. DeBirmingha|Amazon Publishing|FMB|[FDK,FJM]
44833|SchultÃ¼ten-Kratzelbuch - Pferdefreunde - Hurra, endlich Schule!||Coppenrath F|YNNJ24|[5HKB,5JA,YBG,YBL,YNNH4,YNNJ24,YZS]
68795|Das Rad der Zeit 4|Robert Jordan|Piper Verlag GmbH|FMB|[]
61163|Harry Potter 4 Et la coupe de feu|Joanne K. Rowling|Gallimard|FBA|[5AL,2ADF,FL,YF]
55207|Der kleine Vampir und Graf Dracula|Angela Sommer-Bodenburg|Rowohlt Taschenbuch|YFH|[5AG,5AJ,4CD,YFB,YFM,YFQ]
22143|Freundebuch - Alle meine Freunde - Pinguin||Coppenrath F|YBG|[5JA,YBG,YBL,YNN,YZS]
65238|Vicky Bo's fettes Mitmachbuch & Malbuch. Ab 2 bis 6 Jahre|Vicky Bo|Vicky Bo Verlag GmbH|YBG|[5AC,5HKA,5HPD,5HPF,5HRA,5HRB,5HRC,5HRD,5JA,5JB,WT,WZG,YBGC,YBGH,YBL,YNMF,YNMH,YZG,YZS]
23466|Freundebuch - Kuschelfreunde - Meine Freunde (Panda)||Coppenrath F|YBL|[YBG,YZS]
43929|Mein Superpower-Freundebuch|Linda Palm, Sanna Sporrong|Velber Verlag|WZG|[YBL,YZG]
46587|Freundebuch - Pferdefreunde - Meine Freunde||Coppenrath F|YNNH4|[5JA,YBCH,YBG,YBL,YNNH4,YZS]
15884|Freundebuch - I LOVE HORSES - Beste Freunde||Coppenrath F|YNNH4|[5JA,YBCH,YBG,YBL,YNNH4,YZS]
34314|Freundebuch - Pferdefreunde - Meine Freundinnen und Freunde||Coppenrath F|YNNH4|[5JA,YBCH,YBG,YBL,YNNH4,YZS]
54247|Freundebuch - Cosmic School - Meine Freunde (KÃ¤tzchen)||Coppenrath F|YBL|[5JA,YBG,YZS]
17345|Meine Schulfreunde, blau
158|Freundebuch - I LOVE HORSES - Meine Freunde||Coppenrath F|YZS|[5JA,YBCH,YBG,YBL,YNNH4,YZS]
72779|Freundebuch - I LOVE HORSES - Beste Freunde||Coppenrath F|YNNH4|[5JA,YBCH,YBG,YBL,YNNH4,YZS]
27512|Der RÃ¤uber Hotzenplotz: Alle meine RÃ¤uberfreunde|Otfried PreuÃŸler|Thienemann|YBCH|[5AF,5LC,YBCH,YBCS,YBG,YN,YXHB,YZG]
26567|SternentÃ¤nzer Freundebuch||Panini Verlags GmbH|WZG|[5AG,YBL]
49547|Mein magisches Freundebuch|Kai Renners|Renners Media GmbH&Co.KG|YXHB|[5AC,WZS,YBG,YBL]
42353|Das Erbe der Elfen|Andrzej Sapkowski|dtv Verlagsgesellschaft|FMB|[FBA,FM,FMH,FYT]
26426|The Vallian Cycle [The Saga of Dray Prescot Omnibus #5]|Alan Burt Akers|Bladud Books|FJ|[FL]
44471|If He Had Been with Me|Laura Nowlin|Sourcebooks, Inc|YFB|[]
41351|Ich knall euch ab!|Morton Rhue|Ravensburger Verlag|YFC|[5AP,5AQ,5AX,4CL,YFB,YFC,YFS]
47101|Echt|Christoph Scheuring|Magellan GmbH|DSY|[5AQ,YF]
25821|My Bullet Journal - Stickerbuch||Edition Michael Fischer|WBA|[WBA,WFX,YBL,YZG]
12293|Nordblut 1|Mira Valentin|Books on Demand|FMH|[FV,3K]
44141|Edingaard 1 - Der Pfad der TrÃ¤ume|Elvira ZeiÃŸler|Books on Demand|FMB|[FJ,FN]
48502|Paris By Starlight|Robert Dinsdale|Random House UK Ltd|FM|[FN]
27020|Mein dicker Mandala-Malblock. Ruhe und Entspannung|Johannes Rosengarten|Arena Verlag GmbH|YBG|[5AF,YBL]
4753|Buch der Engel|Marah Woolf|Piper Verlag GmbH|FMR|[]
6540|Countdown to Noah. Band 1: Gegen Bestien|Fanny Bechert|Sternensand Verlag|FLQ|[5AQ,FLQ,FMX]
72731|Countdown to Noah Band 2: Unter Bestien|Fanny Bechert|Sternensand Verlag|FLQ|[FLQ,FMX]
26182|The Death of Jane Lawrence|Caitlin Starling|ST MARTINS PR|FMH|[FK,FR]
31786|Agent 21 Band 04 - Survival|Chris Ryan|cbt|YFCB|[5AP,5JB,1HFM,1HFMS,YFC]
7753|Die Biene Maja: Mein buntes Sticker-Malbuch||Ravensburger Verlag|YBG|[5AD,5JA,5JB,YBGC,YBL,YFZV]
27167|Enola Holmes: The Case of the Missing Marquess. Movie Tie-In|Nancy Springer|Penguin LCC US|YFCB|[YFCF]
40216|Pierre, der Irrgarten-Detektiv, jagt Mr. X|Hiro Kamigaki, Ic4design|Prestel Verlag|YFCF|[5AG,A,WDK,YBG,YBL,YZG]
31968|Der gelbe Vogel|Myron Levoy|dtv Verlagsgesellschaft|YFB|[5AQ,1KBB-US-NAK,3MPB]
15912|Fabelhafte Feline|Antje Szillat|Carlsen Verlag GmbH|YFP|[5AJ]
65165|Warhammer 40.000 - Cains letztes Gefecht|Sandy Mitchell|Black Library|FLQ|[FL,FLQ]
10599|Talus|Liza Grimm|Knaur Taschenbuch|FBA|[1DDU-GB-SCE,FBA,FMW,FMX,3MRBF]
36013|Aus der Tiefe|Evan Currie|Heyne Taschenbuch|FLS|[FLR,FLS,FYT]
59103|A Heart So Fierce and Broken|Brigid Kemmerer|Bloomsbury UK|YFHR|[5AQ,YFM,YXK]
66539|Ich bin dann mal Prinzessin - Zwei kÃ¶nigliche Katastrophen in einem Band|Meg Cabot|dtv Verlagsgesellschaft|YPCA21|[5AK,1KBB-US-NAKC,YFB,YFQ,YNMF,YPCA21,YXF,YXHB,YXHL,YXQF,3MRBF]
60081|Master of Disaster: Chaos ist mein zweiter Name|Stephan KnÃ¶sel|Beltz GmbH, Julius|YXHB|[5AL,YFM,YFQ,YFS,YXHB]
580|Maggie und die Stadt der Diebe|Patrick Hertweck|Beltz GmbH, Julius|YFC|[5AM]
19233|Manga Malbuch: Das Anime und Manga Malbuch fÃ¼r Erwachsene und Kinder mit wunderbaren Anime-Charakter|Aimi Aikawa|LIGHTNING SOURCE INC|YBG|[]
3281|Mein buntes Kawaii-Malbuch||Ars Edition GmbH|YBGC|[5AD,YBG,YBL,YNA,YZS]
49438|Alice im Wunderland|Lewis Carroll|White Star Verlag|JBSP1|[5AF,DSY,YBCS2,YBL]
47271|Disenchanted: Trials of Cinderella (Tyme #2), Volume 2|Megan Morrison|SCHOLASTIC|YFJ|[YFH]
17834|Terry Pratchett's Discworld Imaginarium|Paul Kidby|Orion Publishing Group|AGB|[FM]
14803|Black Dagger Legacy 02|J. R. Ward|Heyne Taschenbuch|FMR|[1KBB-US-NAK,3MRB]
37944|Leseratte Otilie Notizbuch||Oetinger Friedrich GmbH|WZSN|[5HKB,4CD,YBL,YZ]
42715|Mein erstes Schiffchen-Bastelbuch||Coppenrath F|YNPH2|[5AD,YBG,YBL]
68779|Die WÃ¤lder von Albion|Marion Zimmer Bradley|FISCHER Taschenbuch|FMB|[1DDU,FYT,3KB]
47706|Harry Potter and the Half-Blood Prince - Slytherin Edition|J. K. Rowling|Bloomsbury UK|FBA|[FM,YFB,YFC,YFH]
71516|Blueprint Blaupause|Charlotte Kerner|Beltz GmbH, Julius|TCBG|[5AQ,2ACG,FBA,YF,YP]
3837|Isola|Isabel Abedi|Arena Verlag GmbH|YF|[5AQ]
11688|Reise um den Mond|Jules Verne|FISCHER Taschenbuch|YBCS|[FBC,FLC,FYT]
41826|K-Pop Confidential|Stephan Lee|Scholastic Ltd.|AVLW|[YFM,YNC,YNDB,YXF]
10095|Harry Potter and the Half-Blood Prince - Ravenclaw Edition|J. K. Rowling|Bloomsbury UK|FBA|[FM,YFB,YFC,YFH]
37142|Piranesi|Susanna Clarke|Bloomsbury UK|FBA|[FM]
31816|365 Sudokus fÃ¼r Kinder|Stefan Heine|moses. Verlag GmbH|WDKN|[5A,5AJ,WD,YBL]
39152|Griechische Sagen|Gustav Schwab|dtv Verlagsgesellschaft|YFJ|[5AN,1QBAG,2ACG,FBC,YFA]
4740|Frostkuss|Jennifer Estep|Piper Verlag GmbH|YFHR|[5AQ,5AX,1KBB,FMR,FMX,FN,YFHR]
56350|Belgariad 1: Pawn of Prophecy|David Eddings|Penguin Random House Children's UK|YFH|[5AN]
47221|Throne of Glass 7 - Herrscherin Ã¼ber Asche und Zorn|Sarah J. Maas|dtv Verlagsgesellschaft|YFHR|[5AQ,5AX,FMB,FMR,FYT]
69073|Throne of Glass 4 - KÃ¶nigin der Finsternis|Sarah J. Maas|dtv Verlagsgesellschaft|YFHR|[5AQ,5JA,FMB,FYT,YFC,YFHR]
30588|Die Lehre des Sanzibor|Leslie Meilinger|Books on Demand|FMB|[FMB,FRM]
9663|Mein Nie-wieder-Langweile-Kindergartenblock fÃ¼r zu Hause||Ars Edition GmbH|YBL|[]
75972|Desirable|Frank Cottrell Boyce|Barrington Stoke Ltd|YFQ|[5AJ,5AR]
27150|Die Wolke|Gudrun Pausewang|Ravensburger Verlag|YFE|[5AP,5AQ,5AX,4CL,FD,FXE,YFE]
45599|Schmetterlinge lÃ¼gen nie|Lucinde Hutzenlaub|Planet|YFM|[5AN,1DDF-FR-UZC,WT]
11239|KreuzwortrÃ¤tsel fÃ¼r coole TÃ¼ftler|Deike, Horst Deike|Arena Verlag GmbH|WDKC|[5AN,WDKC,WDM,YBG,YBL,YNVP,YZ]
