,itemID,title,author,language,collection,isbn,publisher,description,main topic,subtopics
61605,12537,Libri da colorare per bambini di 2 anni (Case): Questo libro contiene 40 pagine a colori con linee e,Bernard Patrick,,,,COLORING PAGES,,YNTM,YBG|YPWL
61606,4601,Libri da colorare per bambini di 2 anni (Cucina): Questo libro contiene 40 pagine a colori con linee,Gino Bianchi,,,,COLORING PAGES,,YNTM,YBG|YPWL
61607,78989,Libri da colorare per bambini di 2 anni (Draghi): Questo libro contiene 40 pagine a colori con linee,Gino Bianchi,,,,COLORING PAGES,,YNTM,YBG|YPWL
61608,34530,Libri da colorare per bambini di 2 anni (Gravidanza),Gino Bianchi,,,,Coloring Pages,,YBG,
61609,58690,Libri da colorare per bambini di 2 anni (Insetti): Questo libro contiene 40 pagine a colori con line,Gino Bianchi,,,,COLORING PAGES,,YNTM,YBG|YPWL
61610,30577,Libri da colorare per bambini di 2 anni (Mostro): Questo libro contiene 40 pagine a colori con linee,Gino Bianchi,,,,COLORING PAGES,,YNTM,YBG|YPWL
61611,57242,Libri da colorare per bambini di 2 anni (Parco giochi): Questo libro contiene 40 pagine a colori con,Gino Bianchi,,,,COLORING PAGES,,YNTM,YBG|YPWL
61612,59415,Libri da colorare per bambini di 2 anni (Persone),Gino Bianchi,,,,Best Activity Books for Kids,,YBG,
61613,19619,Libri da colorare per bambini di 2 anni (Piccoli animali): Questo libro contiene 40 pagine a colori ,Bernard Patrick,,,,COLORING PAGES,,YNTM,YBG|YPWL
61614,20668,Libri da colorare per bambini di 2 anni (Professioni),Gino Bianchi,,,,COLORING PAGES,,YNTM,YBG|YPWL
61615,23725,Libri da colorare per bambini di 2 anni (Segnaletica stradale del Regno Unito): Questo libro contien,Bernard Patrick,,,,COLORING PAGES,,YNTM,YBG|YPWL
61616,61835,Libri da colorare per bambini di 2 anni (Sole): Questo libro contiene 40 pagine a colori con linee e,Gino Bianchi,,,,COLORING PAGES,,YNTM,YBG|YPWL
61617,14678,Libri da colorare per bambini di 2 anni (Uccelli): Questo libro contiene 40 pagine a colori con line,Bernard Patrick,,,,COLORING PAGES,,YNTM,YBG|YPWL
61618,20703,Libri da colorare per bambini di 2 anni (Veganismo): Questo libro contiene 40 pagine a colori con li,Gino Bianchi,,,,COLORING PAGES,,YNTM,YBG|YPWL
61619,1108,Libro Da Colorare Italiano - Spagnolo I Imparare l'Spagnolo Per Bambini I Colorare E Imparare in Mod,Nerdmediait,,,,PENGUIN RANDOM HOUSE SOUTH AFR,,YNVU,
61620,63126,Libro Da Colorare Per Bambini: 150 Pagine Di Immagini Da Colorare ! Adatto Sia Ai Maschietti Sia All,Walt Pages,,,,LIGHTNING SOURCE INC,,YBG,
61621,42246,Libro Per Tracciare Le Lettere: Dalla A alla Z: Lettere dell' Alfabeto da Tracciare e Scrivere. Bamb,Jenny Smith,,,,LIGHTNING SOURCE INC,,YPWL,JNL|YBG|YN
61622,1749,Libro da Colorare Pokemon,Clservice Publishing House,,,,Eugenio Tonelli,,YBG,
61623,45737,Libro da colorare di Pasqua,"Young Dreamers Press, Tbd",,,,Young Dreamers Press,,YNMD,5HPF|YNRM
61624,74625,Libro da colorare per bambini di 4-5 anni (Archi): Questo libro contiene 40 pagine a colori senza st,Gino Bianchi,,,,COLORING PAGES,,YNTM,YBG|YPWL
61625,72848,Libro da colorare per bambini di 4-5 anni (Balletto): Questo libro contiene 40 pagine a colori senza,Gino Bianchi,,,,LIGHTNING SOURCE INC,,YNTM,YBG|YPWL
61626,20558,Libro da colorare per bambini di 4-5 anni (Bevande): Questo libro contiene 40 pagine a colori senza ,Gino Bianchi,,,,LIGHTNING SOURCE INC,,YNTM,YBG|YPWL
61627,46821,Libro da colorare per bambini di 4-5 anni (Cacti): Questo libro contiene 40 pagine a colori senza st,Gino Bianchi,,,,LIGHTNING SOURCE INC,,YNTM,YBG|YPWL
61628,13753,Libro da colorare per bambini di 4-5 anni (Calze di Natale): Questo libro contiene 40 pagine a color,Gino Bianchi,,,,COLORING PAGES,,YNTM,YBG|YPWL
61629,64787,Libro da colorare per bambini di 4-5 anni (Cani): Questo libro contiene 40 pagine a colori senza str,Gino Bianchi,,,,ACADEMY FOR FUTURE SCIENC,,YNTM,YBG|YPWL
61630,78801,Libro da colorare per bambini di 4-5 anni (Costruzione): Questo libro contiene 40 pagine a colori se,Gino Bianchi,,,,LIGHTNING SOURCE INC,,YNTM,YBG|YPWL
61631,56562,Libro da colorare per bambini di 4-5 anni (Danzare): Questo libro contiene 40 pagine a colori senza ,Gino Bianchi,,,,LIGHTNING SOURCE INC,,YNTM,YBG|YPWL
61632,59299,Libro da colorare per bambini di 4-5 anni (Denti): Questo libro contiene 40 pagine a colori senza st,Gino Bianchi,,,,LIGHTNING SOURCE INC,,YNTM,YBG|YPWL
61633,31257,Libro da colorare per bambini di 4-5 anni (Elefanti): Questo libro contiene 40 pagine a colori senza,Gino Bianchi,,,,COLORING PAGES,,YNTM,YBG|YPWL
61634,60907,Libro da colorare per bambini di 4-5 anni (Elfi): Questo libro contiene 40 pagine a colori senza str,Gino Bianchi,,,,LIGHTNING SOURCE INC,,YNTM,YBG|YPWL
61635,28908,Libro da colorare per bambini di 4-5 anni (Emojis): Questo libro contiene 40 pagine a colori senza s,Gino Bianchi,,,,COLORING PAGES,,YNTM,YBG|YPWL
61636,60670,Libro da colorare per bambini di 4-5 anni (Fari): Questo libro contiene 40 pagine a colori senza str,Gino Bianchi,,,,LIGHTNING SOURCE INC,,YNTM,YBG|YPWL
61637,46645,Libro da colorare per bambini di 4-5 anni (Frutta felice): Questo libro contiene 40 pagine a colori ,Gino Bianchi,,,,LIGHTNING SOURCE INC,,YNTM,YBG|YPWL
61638,66772,Libro da colorare per bambini di 4-5 anni (Gatti): Questo libro contiene 40 pagine a colori senza st,Gino Bianchi,,,,COLORING PAGES,,YNTM,YBG|YPWL
61639,39828,Libro da colorare per bambini di 4-5 anni (Gufi): Questo libro contiene 40 pagine a colori senza str,Gino Bianchi,,,,COLORING PAGES,,YNTM,YBG|YPWL
61640,70749,Libro da colorare per bambini di 4-5 anni (Il mare),"Gino Bianchi, Tbd",,,,Best Activity Books for Kids,,YBG,
61641,8646,Libro da colorare per bambini di 4-5 anni (Mostro): Questo libro contiene 40 pagine a colori senza s,Isabella Martinez,,,,COLORING PAGES,,YNTM,YBG|YPWL
61642,27554,Libro da colorare per bambini di 4-5 anni (Orsacchiotti),Gino Bianchi,,,,Best Activity Books for Kids,,YBG,
61643,9442,Libro da colorare per bambini di 4-5 anni (Persone in tutto il mondo): Questo libro contiene 40 pagi,Gino Bianchi,,,,LIGHTNING SOURCE INC,,YNTM,YBG|YPWL
61644,42089,Libro da colorare per bambini di 4-5 anni (Pesce): Questo libro contiene 40 pagine a colori senza st,Gino Bianchi,,,,COLORING PAGES,,YNTM,YBG|YPWL
61645,21546,Libro da colorare per bambini di 4-5 anni (Piccoli animali): Questo libro contiene 40 pagine a color,Gino Bianchi,,,,COLORING PAGES,,YNTM,YBG|YPWL
61646,56416,Libro da colorare per bambini di 4-5 anni (Pinguini): Questo libro contiene 40 pagine a colori senza,Gino Bianchi,,,,COLORING PAGES,,YNTM,YBG|YPWL
61647,22786,Libro da colorare per bambini di 4-5 anni (Pulcini): Questo libro contiene 40 pagine a colori senza ,Gino Bianchi,,,,COLORING PAGES,,YNTM,YBG|YPWL
61648,18168,Libro da colorare per bambini di 4-5 anni (Rane): Questo libro contiene 40 pagine a colori senza str,Gino Bianchi,,,,COLORING PAGES,,YNTM,YBG|YPWL
61649,57856,Libro da colorare per bambini di 4-5 anni (Scarpe),"Gino Bianchi, Tbd",,,,Best Activity Books for Kids,,YBG,
61650,66625,Libro da colorare per bambini di 4-5 anni (Scuola): Questo libro contiene 40 pagine a colori senza s,Gino Bianchi,,,,COLORING PAGES,,YNTM,YBG|YPWL
61651,68956,Libro da colorare per bambini di 4-5 anni (Tartaruga),"Gino Bianchi, Tbd",,,,Best Activity Books for Kids,,YBG,
61652,78851,Libro da colorare per bambini di 4-5 anni (Uccelli): Questo libro contiene 40 pagine a colori senza ,Gino Bianchi,,,,COLORING PAGES,,YNTM,YBG|YPWL
61653,73767,Libro da colorare per bambini di 4-5 anni (Uomini e case di pan di zenzero): Questo libro contiene 4,Gino Bianchi,,,,COLORING PAGES,,YNTM,YBG|YPWL
61654,57707,Libro da colorare per bambini di 4-5 anni (Uova di Pasqua): Questo libro contiene 40 pagine a colori,Gino Bianchi,,,,COLORING PAGES,,YNTM,YBG|YPWL
61655,28945,Libro da colorare per bambini di 4-5 anni(Sci),Gino Bianchi,,,,Best Activity Books for Kids,,YBG,
61656,56094,Libro da colorare per bambini di 7+ anni (Animali Da Parto),Gino Bianchi,,,,Best Activity Books for Kids,,YBG,
61657,9004,Libro da colorare per bambini di 7+ anni (Cartoni Animati Persone),Gino Bianchi,,,,Best Activity Books for Kids,,YBG,
61658,27376,Libro da colorare per bambini di 7+ anni (Detti Estivi),Gino Bianchi,,,,Best Activity Books for Kids,,YBG,
61659,72552,Libro da colorare per bambini di 7+ anni (Detti invernali),Gino Bianchi,,,,Best Activity Books for Kids,,YBG,
61660,9418,Libro da colorare per bambini di 7+ anni (Nani),Gino Bianchi,,,,Best Activity Books for Kids,,YBG,
61661,78379,Libro da colorare per bambini di 7+ anni (Paesaggi),Gino Bianchi,,,,Best Activity Books for Kids,,YBG,
61662,2041,Libro da colorare per bambini di 7+ anni (Palloncini),Gino Bianchi,,,,Best Activity Books for Kids,,YBG,
61663,64459,Libro da colorare per bambini di 7+ anni (Prima Colazione),Gino Bianchi,,,,Best Activity Books for Kids,,YBG,
61664,40907,Libro da colorare per bambini di 7+ anni (Tavola Periodica),Gino Bianchi,,,,Best Activity Books for Kids,,YBG,
61665,17836,Libro da colorare per bambini di 7+ anni(Selfies animale),Gino Bianchi,,,,Best Activity Books for Kids,,YBG,
61666,36572,Libro de Niñas para Colorear,Mojo Enterprises,,,,Mojo Enterprises,,YBG,
61667,52241,Libro de colorear de pascua,Young Dreamers Press,,,,Young Dreamers Press,,YNMD,5HPF|YNRM
61674,4250,Libro de pintar para niños de 4 años (Ositos 1),"Nicola Ridgeway, James Manning",,,,CBT Books,,YBG,
61675,16712,Libro de pintar para niños de 4-5 años (Antigua Grecia),Isabella Martinez,,,,Best Activity Books for Kids,,YBG,
61676,72616,Libro de pintar para niños de 4-5 años (Gente de todo el mundo),Isabella Martinez,,,,Best Activity Books for Kids,,YBG,
61677,768,Libro de pintar para niños de 4-5 años (Pollitos),Isabella Martinez,,,,Best Activity Books for Kids,,YBG,
61678,40796,Libro de pintar para niños de 4-5 años (Unicornios),Isabella Martinez,,,,Best Activity Books for Kids,,YBG,
61679,50772,Libro de pintar para niños de 4-5 años (Árboles de Navidad): Este libro tiene 40 páginas para colore,Isabella Martinez,,,,COLORING PAGES,,YNTM,YBG|YPWL
61680,37095,Libro de pintar para niños de 7+ años (Animales echándose un pedo),Isabella Martinez,,,,Best Activity Books for Kids,,YBG,
61681,11498,Libro de pintar para niños de 7+ años (Antigua Roma),Isabella Martinez,,,,Best Activity Books for Kids,,YBG,
61682,30666,Libro de pintar para niños de 7+ años (Banderas vol. 2),Isabella Martinez,,,,Arts and Crafts for Kids,,YBG,
61683,20005,Libro de pintar para niños de 7+ años (BanderasVolume 1),Isabella Martinez,,,,Best Activity Books for Kids,,YBG,
61684,36669,Libro de pintar para niños de 7+ años (Paisajes),Isabella Martinez,,,,Best Activity Books for Kids,,YBG,
61685,65805,Libro de pintar para niños de 7+ años (Payasos),Isabella Martinez,,,,Best Activity Books for Kids,,YBG,
61686,76970,Libro de pintar para niños de 7+ años (Personajes de dibujos animados),Isabella Martinez,,,,Best Activity Books for Kids,,YBG,
61687,71205,Libro de pintar para niños de 7+ años (Refranes de verano),Isabella Martinez,,,,Best Activity Books for Kids,,YBG,
61688,53366,Libro de pintar para niños de 7+ años (Tabla periódica),Isabella Martinez,,,,Best Activity Books for Kids,,YBG,
61693,62616,Libro per tracciare le lettere: Impariamo l'alfabeto: età 3+: Libro di attività di scrittura e vocab,June &. Lucy Kids,,,,JUNE & LUCY,,YBG,
61695,71080,Libros de actividades para bebés (Un libro de actividades a todo color para niños de 4 a 5 años - Vo,Garcia Santiago,,,,Fichas de preescolar,,YBG,
61696,32002,Libros de actividades para infantil (Dibuja las manecillas del reloj para que muestren la hora corre,James Manning,,,,Simon Hildrew,,YBG,
61697,38906,Libros de actividades para infantil (El concepto del espacio,Garcia Santiago,,,,Fichas de preescolar,,YBG,
61701,18053,Libros de actividades para niños pequeños (Libros para niños de 2 años - Libro para colorear números,Garcia Santiago,,,,Fichas de preescolar,,YBG,
61705,32776,Libros de actividades para preescolar (Dibuja las manecillas del reloj para que muestren la hora cor,James Manning,,,,Simon Hildrew,,YBG,
61706,72588,Libros de actividades para preescolar (Fichas de trazar y colorear para mejorar el control del rotul,Garcia Santiago,,,,Fichas de preescolar,,YBG,
61711,4416,Libros de aprendizaje para niños de 2 años (Diviértete aprendiendo a contar con estos 20 juegos de s,,,,,Fichas de preescolar,,YBG,
61713,62446,Libros de aprendizaje para niños de 2 años (Libros para niños de 2 años - Libro para colorear número,Garcia Santiago,,,,Fichas de preescolar,,YBG,
61715,3024,Libros de aprendizaje para niños de 2 años (Restar - Nivel Uno),Garcia Santiago,,,,Fichas de preescolar,,YBG,
61716,55494,Libros de aprendizaje para niños de 2 años (Sumar hasta diez - Nivel Tres),Garcia Santiago,,,,Fichas de preescolar,,YBG,
61717,19278,Libros de aprendizaje para niños de 4 años (Dibuja las manecillas del reloj para que muestren la hor,James Manning,,,,Simon Hildrew,,YBG,
61719,48262,Libros de aprendizaje para niños de 4 años (Grande y pequeño),Garcia Santiago,,,,Fichas de preescolar,,YBG,
61720,42928,Libros de aprendizaje para niños de 4 años (Laberintos - Volumen 2),Garcia Santiago,,,,Fichas de preescolar,,YBG,
61721,44065,Libros de aprendizaje para niños de 5 años (Grande y pequeño),Garcia Santiago,,,,Fichas de preescolar,,YBG,
61722,54695,Libros de aprendizaje para niños de 7 años (Un libro de actividades para ayudar a los niños a aprend,Garcia Santiago,,,,Fichas de preescolar,,YBG,
61724,33453,Libros de guardería con números (Actividades de aprender a contar para preescolares),Garcia Santiago,,,,Fichas de preescolar,,YBG,
61725,15719,Libros de guardería con números (Diviértete aprendiendo a contar con estos 20 juegos de serpientes y,Garcia Santiago,,,,Fichas de preescolar,,YBG,
61730,78657,"Libros educativos para niños de 2 años (Libros para niños de 2 años - Libro para colorear números, c",Garcia Santiago,,,,Fichas de preescolar,,YBG,
61732,13109,Libros educativos para niños de 2 años (Restar - Nivel Dos),Garcia Santiago,,,,Fichas de preescolar,,YBG,
61733,64405,Libros educativos para niños de 2 años (Restar - Nivel Uno),Garcia Santiago,,,,Coloring Pages Ltd,,YBG,
61734,30069,Libros educativos para niños de 2 años (Sumar hasta diez - Nivel Dos),Garcia Santiago,,,,Fichas de preescolar,,YBG,
61735,17064,Libros educativos para niños de 4 años (Completa la secuencia de números),Garcia Santiago,,,,Fichas de preescolar,,YBG,
61736,29247,Libros educativos para niños de 4 años (El concepto del espacio,Garcia Santiago,,,,Fichas de preescolar,,YBG,
61738,31923,Libros educativos para niños de 4 años (Grande y pequeño),Garcia Santiago,,,,Fichas de preescolar,,YBG,
61739,34756,Libros educativos para niños de 4 años (Laberintos - Volumen 2),Garcia Santiago,,,,Fichas de preescolar,,YBG,
61740,29360,Libros educativos para niños de 4 años (Un libro de actividades a todo color para niños de 4 a 5 año,Garcia Santiago,,,,Fichas de preescolar,,YBG,
61741,30868,Libros educativos para niños de 5 años (Completa la secuencia de números),Garcia Santiago,,,,Fichas de preescolar,,YBG,
61742,22389,Libros educativos para niños de 5 años (El concepto del espacio,Garcia Santiago,,,,Fichas de preescolar,,YBG,
61743,52267,Libros educativos para niños de 5 años (Fichas educativas para niños),Garcia Santiago,,,,Fichas de preescolar,,YBG,
61744,39573,Libros educativos para niños de 5 años (Grande y pequeño),Garcia Santiago,,,,Fichas de preescolar,,YBG,
61745,17861,Libros educativos para niños de 5 años (Un libro de actividades a todo color para niños de 4 a 5 año,Garcia Santiago,,,,Fichas de preescolar,,YBG,
61746,77230,Libros educativos para niños de 6 años (Fichas educativas para niños),Garcia Santiago,,,,Fichas de preescolar,,YBG,
61753,68141,Libros para niños de 2 años (Diviértete aprendiendo a contar con estos 20 juegos de serpientes y esc,Garcia Santiago,,,,Fichas de preescolar,,YBG,
61758,67596,"Libros para niños de dos años (Libros para niños de 2 años - Libro para colorear números, colores y ",Garcia Santiago,,,,Fichas de preescolar,,YBG,
61763,60354,Libros para niños pequeños online (Actividades de aprender a contar para preescolares),Garcia Santiago,,,,Fichas de preescolar,,YBG,
61764,19162,Libros para niños pequeños online (Completa la secuencia de números),Garcia Santiago,,,,Fichas de preescolar,,YBG,
61765,75332,Libros para niños pequeños online (Dibuja una línea y sigue el ciclo de vida),Garcia Santiago,,,,Fichas de preescolar,,YBG,
61766,60935,Libros para niños pequeños online (El concepto del espacio,Garcia Santiago,,,,Fichas de preescolar,,YBG,
61767,42869,Libros para niños pequeños online (Empareja los dibujos),Garcia Santiago,,,,Fichas de preescolar,,YBG,
61768,32119,Libros para niños pequeños online (Fichas con rompecabezas para preescolar Vol 1),"Garcia Santiago, Fichas de Preescolar",,,,Fichas de preescolar,,YBG,
61770,25558,Libros para niños pequeños online (Fichas educativas para niños),Garcia Santiago,,,,Fichas de preescolar,,YBG,
61772,62217,Libros para niños pequeños online (Grande y pequeño),Garcia Santiago,,,,Fichas de preescolar,,YBG,
61776,16946,Libros para niños pequeños online (Rodea con un círculo la hora que muestra el reloj- Vol 2),Garcia Santiago,,,,Fichas de preescolar,,YBG,
61777,66211,Libros para niños pequeños online (Rodea con un círculo la hora que muestra el reloj- Vol 3),Garcia Santiago,,,,Fichas de preescolar,,YBG,
61778,45109,Libros para niños pequeños online (Rodea con un círculo la hora que muestra el reloj- Vol 4),Garcia Santiago,,,,Fichas de preescolar,,YBG,
61779,55253,Libros para niños pequeños online (Rodea con un círculo la hora que muestra el reloj- Vol 5),Garcia Santiago,,,,Fichas de preescolar,,YBG,
61780,23499,Libros para niños pequeños online (Un libro de actividades a todo color para niños de 4 a 5 años - V,Garcia Santiago,,,,Fichas de preescolar,,YBG,
61781,43086,Libros para niños pequeños online (Un libro de actividades para ayudar a los niños a aprender las ho,Garcia Santiago,,,,Fichas de preescolar,,YBG,
61782,74754,Liccle Bit,Alex Wheatle,,,,"Little, Brown Book Group",,YFB,5AN|YXE|YXP
61783,57560,Licht und Dunkelheit,Susanna Herrmann,,,,tredition,,FB,
61784,14559,Licht und Frieden im Universum,Ralph Alexander,,,,Books on Demand,,FL,
61785,54382,"Licht, Kamera ... Magie! (Das Making-Of von Phantastische Tierwesen: Grindelwalds Verbrechen)",Ian Nathan,,,,HarperCollins,,QRYX5,ATF|FM|QRYX5
61786,54143,Lichtbrennen,Evelyne Aschwanden,,,,epubli,,FM,
61787,49637,Lichtinferno,Evelyne Aschwanden,,,,epubli,,FM,
61788,46911,Lick,Skye Mackinnon,,,,Peryton Press,,FMX,
61789,30717,Licorice,Fred J. Feldman,,,,AuthorHouse,,YFJ,
61790,16064,Liczenie w jezyku angielskim,My Ebook Publishing House,,,,SC Active Business Development SRL,,YBLC,
61791,45347,Lie,Caroline Bock,,,,St. Martin's Press,,YXPB,YFB|YXN
61792,40622,Lie to Me,Samantha Lappin,,,,"Strategic Book Publishing & Rights Agency, LLC",,YFG,
61793,10078,"Liebe Pia! Woher ist das Universum, woher die Welt?",Von Opa,,,,epubli,,YPJL,
61794,29456,Liebe ist wie ein Rocksong,Teresa Sporrer,,,,Carlsen Verlag GmbH,,FBA,5AQ|5AX|5JA|5LKE|FBA|FQ|FRD|FXB|YFB|YFC|YFM|YFS|YXE|YXF|YXH|YXQ|YXZ|3MR
61795,42929,Liebe zur Zeit der Guillotine,"Alexander Jordis-Lohausen, Antoine de La Bardonnie",,,,epubli,,FV,
61796,15451,"Lieber Gott, der Tag war schön",Reinhard Abeln,,,,Butzon & Bercker,,YBCS,5PGM|JBSP1
61798,31978,"Lieblingsrätsel - Worte und Wissen, ab 8 Jahren (Kreuzworträtsel, Buchstabensalat, Geheimcodes und v",Stefan Heine,,,,Carlsen Verlag GmbH,,YNVP,5AJ|YBL|YNV
61799,6175,"Lieder, Reime, Fingerspiele (mit CD)",,,,,Ravensburger Verlag,,YNCS,5AC|5AG|YBG|YBL
61800,8876,Lies That Bind,Diana Rodriguez Wallach,,,,ENTANGLED PUB,,YFCB,YFM|YFN|YXF
61801,537,"Lieselotte Magisches Malbuch, m. Bleistift",Alexander Steffensmeier,,,,FISCHER Sauerländer,,YBGC,5AD
61802,25614,Life Before,Michele Bacon,,,,SKY PONY PR,,YXQD,YFN|YXF|YXS
61803,55308,Life Beyond,Joanna Georgiou,,,,Pegasus Elliot Mackenzie Publishers,,YFC,YFH
61804,3666,Life Boat,Steve Alan Wilson,,,,Archway Publishing,,FM,5PGM|FW
61805,25986,"Life Is Precious, Don't Miss It",Kim Laureen,,,,LIGHTNING SOURCE INC,,YXHB,YF|YXE
61807,33951,Life Shadows (Barnwood Builder Mysteries Book 1),Lori Beasley Bradley,,,,BLURB INC,,FF,FM|FR
61808,19645,Life Shadows: Premium Hardcover Edition,Lori Beasley Bradley,,,,BLURB INC,,FF,FM|FR
61809,59526,Life Stories in the World of Fiction,Cora Morrissette,,,,Outskirts Press,,YFU,
61810,5683,Life Story,Virginia Lee Burton,,,,HOUGHTON MIFFLIN,,YFT,YFP
61811,50818,Life and Beath,Matt J Pike,,,,Matt Pike,,YFD,
61812,48000,Life and Death,Stephenie Meyer,,,,"Little, Brown Book Group",,YFHR,5AN|YFB
61813,1735,Life and Death,Selenia Paz,,,,Snowy Wings Publishing,,YFH,
61815,9580,Life in a Fishbowl,Len Vlahos,,,,Bloomsbury Publishing PLC,,YFB,YFN|YFQ
61816,60013,LifeHack. Dein Leben gehört mir,June Perry,,,,Arena Verlag GmbH,,YFCB,5AQ|YFG
61817,68951,Lifeline,Ken Smith,,,,LIGHTNING SOURCE INC,,YFH,
61818,42244,Light,Michael Grant,,,,Egmont UK Ltd,,YFG,5AN
61820,13850,Light of Mine,Allen Brokken,,,,Towers of Light Christian Res,,YFG,5PGM|YFH|YFK
61821,46202,LightDark,Tanya Bush,,,,Bookmundo Direct,,FM,
61822,29296,Lightgiver,Gama Ray Martinez,,,,Tolwis,,YFH,
61823,4225,Lighthouse of Old Gals,Sergei Aksu,,,,Lulu.com,,FM,
61824,5046,Like a Prayer,C. J. Hendrix,,,,Indigo,,YFB,YXG
61825,17804,Like me. Jeder Klick zählt,Thomas Feibel,,,,Carlsen Verlag GmbH,,UBW,5AN|4CF|YFB|YFS|YNG
61826,44562,Lilian Finch: Captain at Sea,Kelly Lin Gallagher-Roncace,,,,SERENDIPITY PR,,YFC,
61827,29974,Liliane Susewind - Das Ausmalbuch,Tanya Stewner,,,,FISCHER KJB,,YBGC,5AG|YBL
61829,6480,Lilli & Lou,Bettina Schott,,,,Herz Projekt Verlag,,YF,5AL|F|Y
61830,9113,Lilli und Flosse,Cornelia Funke,,,,Oetinger Taschenbuch GmbH,,YF,5AJ
61831,74531,Lilly and the Forbidden Forest,Joe Shaughnessy,,,,INDEPENDENTLY PUBLISHED,,YFH,
61832,44877,Lilly's Secret of the Forrest,Cheryl Henderson-Ross,,,,Xlibris,,YFJ,
61833,1313,Lilu und ihre zauberhafte Welt,Eva-Maria Hofer,,,,myMorawa,,YBD,YF
61835,49926,Lily,Bobbie Kaald,,,,Xlibris,,YFU,
61836,52270,Lily Leticia Langford and the Book of Practical Magic,Mikki Sadil,,,,Ebound Canada,,YFQ,
61837,46139,Lily and the Great Quake: A San Francisco Earthquake Survival Story,Veeda Bybee,,,,STONE ARCH BOOKS,,YFC,1KBB|YFT
61838,18399,Lilybella et le don des fées,Jeannie Lavallée,,,,La Grande Marée,,YFJ,
61839,40672,Lima Está Buscando Un Amigo,Nanette Caldwell,,,,AUTHORHOUSE,,YFN,YFP
