|itemID|title|author|language|collection|isbn|publisher|description|main topic|subtopics
64509|47894|Owen Foote, Money Man|Stephanie Greene||||CLARION BOOKS||YF|
64515|25393|P.S. I Still Love You. Media Tie-In|Jenny Han||||Simon + Schuster Inc.||YXHL|YFM
64516|55465|PABLITO ROMERALES La Familia - Aprendiendo a vivir|Joan Tudela||||Lulu.com||YFB|
64522|60758|PC|Thomas Muldoon||||COVENANT BOOKS||YFK|YXG
64532|33701|PJ the Leprechaun|Patrick John Shanahan||||CHRISTIAN FAITH PUB INC||YFK|YFS
64539|3879|PRIMORDIA 2 - Die Rückkehr zur vergessenen Welt|Greig Beck||||LUZIFER-Verlag||FMW|"FJ|FMW"
64540|6113|PS I Like You|Kasie West||||Scholastic Ltd.||YFB|"5AN|YFM|YFN"
64555|60258|Page by Paige|Laura Lee Gulledge||||ABRAMS||YXW|YF
64571|18181|Palace of Silk - Die Verräterin|C. E. Bernard||||Penhaligon||FDB|"1DDF|1DDU-GB-ESLF|FDB|FMR|FMX|FYT|3MR"
64600|55212|Papirossy|Dmitri Dergatchev||||Matthes & Seitz Berlin||FBA|
64605|51115|Paradias Engel 2|Ali Ghulam||||Books on Demand||FDK|"FDK|FM"
64646|58991|Pathfinder 2 - Der Untergang von Peststein|Jason Bulmahn||||Ulisses Spiel & Medien||FM|"FM|WDHW"
64647|43438|Pathfinder 2 - Die Schlickpest|Ron Lundeen||||Ulisses Spiel & Medien||FM|"FM|WDHW"
64648|12486|Pathfinder 2 - Grundregelwerk|Logan Bonner, Jason Bulmahn, Stephen Radney-Macfar||||Ulisses Spiel & Medien||WDHW|"FM|WDHW"
64663|18753|Pathfinder Grundregelwerk Taschenbuch|Monte Cook, Jason Bulmahn, u.a.||||Ulisses Spiel & Medien||FM|"FMB|WDHW"
64670|13546|Pathfinder NSC-Kompendium Taschenbuch|Jason Buhlman, Jesse Benner, Adam Daigle, Alex Gre||||Ulisses Spiel & Medien||FM|"FMB|WDHW"
64684|46025|Paul und der große Hai|Wiebke Wenzel||||Books on Demand||YFB|
64693|38650|Paw Patrol Wasserzauber - einfach mit Wasser malen|||||Schwager und Steinlein||YNNH2|"5AC|YBG|YBGC|YBL|YNNH2"
64696|52131|Paws Off, Cheddarface!|Geronimo Stilton||||Sweet Cherry Publishing||YFC|"5AF|YFP|YFQ"
64701|57947|Pea's Book of Birthdays|Susie Day||||Penguin Random House Children's UK||YXFD|"5AJ|YFN|YFS|YXN"
64710|5617|Peasprout Chen, Future Legend of Skate and Sword (Book 1)|Henry Lien||||SQUARE FISH||YFR|YFH
64714|74270|Pecorino's First Concert|Alan Madison||||Atheneum||YFQ|
64727|64538|Pendulum|Joan Watson||||AuthorHouse||FL|
64751|51220|Peppa: Mein Finger-Stempelbuch|||||Nelson Verlag||YBGC|"5AC|YBG|YBL|YNA"
64753|39714|Peppa: Mein wutziges Fanbuch|||||Nelson Verlag||YBGC|"5AC|5HKA|5LB|4CA|ATJ|YBG|YBLC|YBLH|YR|YZG"
64754|54061|Pepper-Man|Camilla Bruce||||Knaur Taschenbuch||FBAN|"1DNN-NO-DLB|1DNN-NO-DLN|FBA|FKM|FMT|FMW|FN|FYT|3MRBF"
64782|71636|Perry Rhodan - Rhodans Sohn|||||Edel Germany GmbH||FL|
64787|66709|Perry Rhodan 100. Bardioc|||||MOEWIG||FL|
64824|34290|Perry Rhodan 36. Die Zeitpolizei|||||MOEWIG||FL|
64854|36953|Perry Rhodan Comic 1: Die Kartografen der Unendlichkeit 1|Kai Hirdt, Marco Castiello, Michael Atiyeh||||Cross Cult||FLS|XQL
64855|61935|Perry Rhodan: Schwarze Frucht|Robert Corvus||||Lübbe||FLS|"1Z|FLS|FLW"
64860|66362|Pet Peeves|Sarah Willson||||KANE PR||YF|
64861|63562|Pet Quest: A Bloomsbury Young Reader|Jenny McLachlan||||Bloomsbury Publishing PLC||YBCS|"5AF|4CD|YFP"
64864|30052|Pete the Cat's Family Road Trip|Kimberly Dean||||HarperCollins Publishers Inc||YPCA21|"2ACB|YFB|YFP"
64875|51268|Peter Schlemihl The Shadowless Man|Adelbert Chamisso||||Kessinger Publishing, LLC||FM|
64877|9903|Peter and the Sword of Mercy|Dave Barry, Ridley Pearson||||DISNEY-HYPERION||YFC|"1D|YFH|YFT"
64885|49367|Pets Spanish/English|Editor||||GARDNER MEDIA LLC||YBL|
64887|26854|Pfade im Nebel|Nalini Singh||||LYX||FMR|FP
64896|25693|Phantasiereisen mit Hundertwasser|Doris Kutschbach||||Prestel Verlag||YBG|"5AG|YBG|YBL|YNA"
64903|54248|Philip Dru Administrator, a Story of Tomorrow, 1920-1935|Edward Mandell House||||Wildside Press||FL|
64914|8674|Phoenix Flame|Sara Holland||||Bloomsbury UK||YFHR|
64915|18860|Phoenix One|Chase MacLeod||||Martian Mallard Press, LLC||FJ|FL
64934|5570|Pieces|Shannon Pemrick||||LIGHTNING SOURCE INC||FMX|FL
64936|58063|Piecing Me Together|Renée Watson||||BLOOMSBURY||YFZR|1KBB
64938|13271|Pierre: A Cautionary Tale in Five Chapters and a Prologue|Maurice Sendak||||HARPERCOLLINS||YDP|YFQ
64949|40280|Pilot Pirx|Stanislaw Lem||||Suhrkamp Verlag AG||FLP|"1DTP|FLP|FLS|FM|FYB|FYT"
64961|68637|Pinkalicious: School Rules!|Victoria Kann||||HARPERCOLLINS||YFQ|YFS
64967|70237|Piove, piove la gatta non si muove...|Jason R. Forbus||||LIGHTNING SOURCE INC||YFP|
64975|65163|Pirate Pug|Laura James||||Bloomsbury Publishing PLC||YFB|"YFP|YFQ"
65008|5622|Planet Peace|Rosemary M. Depasque||||Xlibris||FL|
65016|61491|Plato's Promise|James G. Tauber||||iUniverse||FM|
65030|53005|Please Don't Be True|Phyllis Reynolds Naylor||||ATHENEUM BOOKS||YXHB|YF
65033|60066|Please and Thank You|||||North Parade Publishing||YBL|
65055|33721|Poems from Homeroom|Kathi Appelt||||St. Martins Press-3PL||YFS|
65061|39338|Pokemon Adventures (Gold and Silver), Vol. 10|Hidenori Kusaka||||Viz Media, Subs. of Shogakukan Inc||YFB|
65062|62425|Pokemon Pocket Comics|Santa Harukaze||||Viz Media, Subs. of Shogakukan Inc||YFB|
65067|65705|Polaris|Mindee Arnett||||BALZER & BRAY||YFC|YFG
65071|47212|Police: Hurrying! Helping! Saving!|Patricia Hubbell||||TWO LIONS||YF|
65072|65044|Policeman Bluejay by L. Frank Baum, Fiction, Fantasy|L. Frank Baum, Laura Bancroft||||Aegypan||FM|
65076|6575|Polly Porcupine's Painting Prizes|Barbara deRubertis||||KANE PR||YF|
65086|27833|Pop Goes the Bubble Trouble, Volume 8|Holly Anna||||LITTLE SIMON||YFQ|
65095|78634|Poppy Muddlepup's Daring Rescue (Magic Animal Friends: Special Edition): A Magic Animal Friends Spec|Daisy Meadows||||SCHOLASTIC||YXHB|"YFH|YFP"
65096|41238|Poppy Pym and the Double Jinx|Laura Wood||||Scholastic||YFCF|"YFB|YFN|YFS|YND"
65097|4636|Poppy Pym and the Pharaoh's Curse|Laura Wood||||Scholastic||YFCF|"5AK|YFN|YFS"
65103|22887|Porog|Sergej Lukianenko||||KNIZHNIK||FLC|
65112|27886|Postdiluvian|J. D. Wise||||Postdiluvian Books||FL|
65118|4717|"Postkartenset ""Bernadette"""|||||NordSüd Verlag AG||WZG|"5AD|WZS|YBL"
65132|12679|Powerless|Shelly Miller||||Xlibris US||FM|
65133|41462|Powerless|Matthew Cody||||YEARLING||YXHB|"YFC|YFH"
65141|74630|Prank Wars|Matt Stanton||||HarperCollins Publishers||YFQ|YFS
65146|14358|Pre-K Wipe-Clean Workbook: Scholastic Early Learners (Wipe-Clean)|Scholastic||||CARTWHEEL BOOKS||YBLA|"YBLC|YPWL"
65152|48301|Prep Squadron|Chris Everheart||||Capstone Global Library Ltd||XADC|YF
65153|75432|Preparations|Jeff R. Smith||||Xlibris||FJ|FL
65158|59587|Preschool Skills: Same and Different (Flash Kids Preschool Skills)|||||STERLING PUB||YBL|
65160|57432|Pretties|Scott Westerfeld||||SIMON PULSE||YFE|"YFG|YXA"
65172|1778|Prince Frog Face|Kaye Umansky||||Barrington Stoke Ltd||YFQ|"5AJ|5AR"
65174|25741|Prince Oliver and the Malevolent Dante|Steve Pretlove||||Austin Macauley||FJ|FM
65179|13755|Princess Diana and Rods of the Ark|M. See||||Austin Macauley||FM|
65180|9680|Princess Hair|Sharee Miller||||LITTLE BROWN & CO||YXD|"1KBB|YF"
65190|12953|Princess in Disguise: A Tale of the Wide-Awake Princess|E. D. Baker||||BLOOMSBURY||YFJ|"YFH|YFM"
65192|71905|Princess of Thorns|Stacey Jay||||EMBER||YFC|"YFH|YFJ"
65194|8385|Principal for the Day|AJ Stern||||GROSSET DUNLAP||YFQ|YFS
65197|40423|Prinzessin Rosenblüte|Kirsten Boie||||Oetinger Taschenbuch GmbH||YFHD|"5AG|YNMW"
65198|19088|Prinzessin der Elfen 5: Verlorene Gefühle|Nicole Alfa||||Carlsen Verlag GmbH||YFHR|"5AQ|5AX|5JA|FMM|FMR|FMX|FN|FR|FXB|YFB|YFH|YFJ|YFM"
65207|20068|Private - Du kriegst mich nicht|Kate Brian||||cbt||YFB|"1KBB|YFB|YFM|YFS|3MRB"
65208|76530|Private - Spiel mit, wenn du dich traust|Kate Brian||||cbt||YF|"1KBB|3MRB"
65209|7971|Private Force|Richard Malmed||||Xlibris US||FM|
65213|8068|Probably the World's Best Story about a Dog and Th|D. James Smith||||Atheneum||YNMH|YFB
65221|24855|Professor A. Donda|Stanislaw Lem||||Insel Verlag GmbH||FBA|"1DTP|FBA|FDB|FLP|FM|FYT"
65257|52828|Proxima-Logbuch 2: In die Dunkelheit|Brandon Q. Morris||||Belle Epoque Verlag||FLP|FLW
65263|35465|Psyche Transfixed|Misty Lee||||Xlibris||FM|
65299|12437|Punkt zu Punkt durch Österreich|||||G & G Verlagsgesellschaft||Y|"5AG|4CD|1DFA|2ACG"
65309|45597|Puppenkleidung ohne Nähen|Maura Andrade||||Books on Demand||YNPH|
65311|48328|Puppy Love Prank, Volume 13|Carolyn Keene||||ALADDIN||YFCF|YXHB
65328|68155|Puteshestwie Dzhordzha wo wremeni|Sergej Yazew - Kondulukow||||YAM||FL|
65355|10915|Q-16 and the Lord of the Unfinished Tower|A. A. Jankiewicz||||Agnieszka Jankiewicz||FM|
65367|69914|Quattro piccole fiabe col guscio|Elena Rovagnati||||Lulu.com||YFB|
65368|63252|Quazi|Sergej Lukianenko||||Heyne Taschenbuch||FMX|"1DTA|FL|3MRBH"
65373|45559|Queen of Storms|Raymond E. Feist||||Harper Collins Publ. UK||FM|
65375|43777|Queen of the Damned|Kel Carpenter||||Kel Carpenter||FM|
65381|62450|Querido Salvatierra = Dear Mr. Blueberry|Simon James||||LECTORUM PUBN INC||YFP|
65396|18300|Quiet Riots|Kareem R. Muhammad||||AuthorHouse||FM|
65416|46794|RIVERDALE - Raus aus der Stadt|Micol Ostow||||cbt||YFCB|"5AQ|1KBB|3MR"
65427|64409|Rabenherz auf Schloss Neu-Bechburg|Carole Enz, Michèle Combaz Thyssen||||Sistabooks GmbH|||1DFH
65435|50193|Rachel Riley|Mac||||Toasted Coconut Media||YFCF|
65458|30362|Rainbow Magic: Samantha the Swimming Fairy|Daisy Meadows||||Hachette Children's Group||YFJ|
65459|72642|Rajmund|D. B. Reynolds||||ImaJinn Books||FM|
65464|6762|Ram I Am|Jonathan Womack||||Charles River Press||FM|
65475|52676|Ransom|Michele Poague||||iUniverse||FJ|FL
65476|61940|Raoul Taburin|Jean-Jacques Sempé||||Gallimard||YF|5AL
65516|36616|Ravensburger Buch - Mein superdickes Tiermalbuch|Andrea Dölling||||Ravensburger||YBGC|5AD
65528|49396|Re-zoom|Istvan Banyai||||Penguin Putnam Inc||YFB|
65539|35277|Realm of Ghosts|Jason Strange||||JASON STRANGE||YFD|
65573|78356|Reckless I: The Petrified Flesh|Cornelia Funke||||Pushkin Children's Books||YFB|
65579|9722|Recreant|Jay Erickson||||James Erickson||FMB|
65580|27823|Recruited|Bianca Krämer||||Books on Demand||FB|
65599|38135|Red Queen 4. War Storm|Victoria Aveyard||||Harper Collins Publ. USA||YFH|5AP
65602|18301|Red Riding Hood: A Story about Bravery|Meredith Rusu||||CHILDRENS PR||YFJ|
65603|11893|Red Rising 3. Morning Star|Pierce Brown||||Random House LCC US||FDB|"FJ|FL"
65635|36584|Rega Band 1|Moritz Mechtenhain||||united p.c. Verlag||FB|
65641|74535|Regn av bekymmer|Peter Hertzberg||||Blurb||YFB|
65650|67996|Reincarnation|Michael J. Lowis||||Resource Publications||FLG|
65668|48525|Remember Their Manners (Bugville Critters #19)|Robert Stanek||||Reagent Press Books for Young Readers||YFB|YX
65677|76326|Ren Dhark - Weg ins Weltall 85: Flucht nach Terra|Manfred Weinland, Nina Morawietz, Jan Gardemann||||HJB Verlag & Shop KG||FLS|
65685|62728|Ren Dhark - Weg ins Weltall 97: Die Geheimnisse von ERRON-3|Hendrik M. Bekker, Jan Gardemann, Jessica Keppler||||HJB Verlag & Shop KG||FLS|
65718|12005|Resonance & Revolt|Rosanne Rabinowitz||||Eibonvale Press||FMW|
65731|39042|Rettungskreuzer Ikarus - Added Value|Dirk van den Boom||||Atlantis Verlag Guido Latz||FLS|5JB
65737|58455|Return To Wonderland|Fabrizio Russo||||INDEPENDENTLY PUBLISHED||FLQ|
65740|71612|Return of the Gypsy Witch|Alison Hart||||Aladdin||YFCF|
65741|38047|Return of the Mummy: Includes Bonus Material Behind the Screams by Gabrielle S. Balkan|R. L. Stine||||TURTLEBACK BOOKS||YFD|YFQ
65743|31374|Return of the Shadows Book Two|Donald L. Marino||||Page Publishing, Inc||FJ|FM
65748|28237|Revealed|P C Cast, Kristin Cast||||Little, Brown Book Group||YFH|5AN
65760|5763|Rheingold|Anja Bagus||||Edition Roter Drache||FM|
65764|15311|Rhythm and Love: Sammy und Jayden|Sophie Fawn||||Carlsen Verlag GmbH||FBA|"5AQ|5AX|5JA|1KB|FB|FBA|FQ|FRD|FXB|YFB|YFM"
65767|58952|Ricco|Christine Feehan||||Heyne Taschenbuch||FMR|"1KBB-US-MLCC|FL|3MRBF"
65768|62227|Richard III|P. A. Kidd||||New Generation Publishing||YFT|
65771|47838|Richie and the Magic Golden Pen|Cermalean Kimber||||PAGE PUB||YFH|
65783|31249|Rikki Tikki Tavi: The Jungle Book Tales|Rudyard Joseph Kipling||||LIGHTNING SOURCE INC||YXHB|"YFA|YFJ"
65785|71649|Rinascere|Ma del Mar Agullo||||TEKTIME||FMH|
65790|48652|Ringe des Lebens - Die Zukunft der X|Matthias Gruber||||Lulu.com||FL|
65804|50090|Rise & Doom 1: Prinzessin der blutroten Wüste|Ina Taus||||Carlsen Verlag GmbH||YFHD|"5AQ|5AX|5JA|5LKE|6FG|FBA|FDB|FLP|FMB|FMM|FMR|FMW|FN|FRD|FRM|FRT|FXB|FXD|YFB|YFE|YFHR|YFM"
65805|51997|Rise & Doom 2: Prinz unter dem blutroten Mond|Ina Taus||||Carlsen Verlag GmbH||FRT|"5AQ|5AX|5JA|5LKE|6FG|FDB|FLP|FMB|FMM|FMR|FMX|FN|FRD|FRT|FXB|YFB|YFE|YFHR|YFM"
65809|31135|Rise of the Evening Star|Brandon Mull||||TURTLEBACK BOOKS||YFH|
65812|39515|Rise of the Valiant (Kings and Sorcerers--Book 2)|Morgan Rice||||Morgan Rice||FMB|
65825|4632|Ritual in the Dark (Valancourt 20th Century Classics)|Colin Wilson||||Valancourt Books||FF|FH
65835|29367|Rivers' Walk|Nathalie Johnson||||Innovo Publishing LLC||YFB|YXK
65836|33018|Rixon: The Timid Little Hippo|Nancy Crosby||||LIFERICH PUB||YFP|
65846|19722|Robin Hood, One Who Looked Good in Green (Twice Upon a Time #4), Volume 4|Wendy Mass||||SCHOLASTIC||YFJ|YFQ
65862|57267|Roboute Guilliman - Der letzte Schlachtenkönig|David Annandale||||Black Library||FLQ|"FL|FLQ"
65863|40723|Robur der Eroberer|Jules Verne||||Europäischer Literaturverlag||FL|
65864|43209|Rochade|Ralph Edenhofer||||Belle Epoque Verlag||FLR|"1ZMCF|1ZMCH|1ZMGT|FLS"
65876|55538|Roger Zelazny's The Dawn of Amber|John Gregory Betancourt, Roger Zelazny||||iBooks||FM|
65879|28957|Rogue One: A Star Wars Story|Alexander Freed||||Random House Publishing Group||FLS|
65882|48879|Roll For Initiative - RPG Notebook|Mantablast||||Blurb||FM|
65887|17564|Rollo in Emblemland|John Kendrick Bangs, Charles Raymond Macauley||||Evertype||YDC|YFJ
65898|48721|Rong Choi Tuoi Tho|Tg Minh Thanh||||Lulu.com||YFB|
65903|78015|Room 17 - Where History Comes Alive - Missions|Paula Parton||||Bellissima Publishing LLC||YNHD|YFT
65909|62922|Rosalinda. Coleccion de Moda|Parragon||||PARRAGON||YF|
65910|18789|Roscoe Riley Rules #2: Never Swipe a Bully's Bear|Katherine Applegate||||HARPERCOLLINS||YFQ|YFS
65916|8225|Rose's Dress of Dreams|Katherine Woodfine||||Barrington Stoke Ltd||YFT|5AF
65917|24609|Rose, Interrupted|Patrice Lawrence||||Hachette Children's  Book||YXQF|"5AN|YFM|YFN|YXF"
65918|19329|Rosemarked|Livia Blackburne||||DISNEY-HYPERION||YFC|"YFH|YFM"
65921|65325|Roses & Bones: Myths, Tales, and Secrets|Francesca Lia Block||||HARPERCOLLINS||YFJ|YFM
65924|39542|Rosie Raccoon's Rock and Roll Raft|Barbara deRubertis||||KANE PR||YF|
65935|11578|Rotta per Addle|Diego Bortolozzo||||Lulu.com||FL|
65950|67154|Royal: Princess. Der Tag der Entscheidung (Royal-Spin-off)|Valentina Fast||||Carlsen Verlag GmbH||YFHR|"5AQ|FM|FMR|FN|FR|FXB|YFB|YFE|YFHR|YFM"
65953|25033|Rubinsplitter 3 - Schaumkrone|Julia Dessalles||||Drachenmond-Verlag||FMX|
65983|57927|Running Girl|Simon Mason||||Rowohlt Taschenbuch||YFCF|"5|5AQ|YFCF"
65986|60549|Russian Fairy Tales|R. Nisbet Bain||||E-Kitap Projesi & Cheapest Books||YFJ|
65989|52223|Ruth Fielding at the War Front (WWI Centenary Series)|Alice B. Emerson||||Last Post Press||YFT|YNJ
66000|50964|Rätselblock ab 5 Jahre, Band 2, A5-Block|Ulrike Maier||||Hauschka Verlag||WDK|"5AF|4CA|WDKC|WDKN|WDKX|YB|YBL|YNU|YNVP|YZG"
66004|60634|Rätselhafte Rundgänge|Geneviève Susemihl||||Klatschmohn Verlag||WTHF|YBL
66023|45373|SAGA svelata|Roberto Villa||||Lulu.com||FM|
66033|67887|SCHLEICH® Horse Club - Mia traut sich|||||AMEET Verlag||YFC|
66034|3959|SCHLEICH® Horse Club - Rätselblock für Pferdefans|||||AMEET Verlag||YBG|YBL
66035|4836|SCHLEICH® Horse Club - Von Punkt zu Punkt|||||AMEET Verlag||YBG|YBL
66043|54548|SHROUD OF ETERNITY|Terry Goodkind||||MACMILLAN USA||FBA|
66052|57775|SOMNIS DE PAPER|Noelia Martínez Gavaldà||||Blurb||YFB|
66057|558|STAR GATE - das Original: Die 12. Kompilation|Wilfried A. Hary||||epubli||FL|
66058|17026|STAR TREK|Friedman||||PKBK - POCKET BOOKS||FL|
66071|14231|SUBmarin|Andreas Eschbach||||Arena Verlag GmbH||YFC|"5AQ|YFC|YFE|YFM|YFP"
66110|28856|Salvaged|Madeleine Roux||||Penguin LCC US||FLU|"FB|FJ|FK"
66125|9295|Samad in the Desert: Bilingual English-Yoruba Edition|Mohammed Umar||||LIGHTNING SOURCE INC||YFC|"1H|YFP"
66133|38403|Samad in the Forest: Bilingual English-Yoruba Edition|Mohammed Umar||||LIGHTNING SOURCE INC||YFC|"1H|YFP"
66134|71316|Samad in the Forest: English - Gikuyu Bilingual Edition|Mohammed Umar||||LIGHTNING SOURCE INC||YFC|"1H|YFP"
66135|56903|Samad in the Forest: English-Kinyarwanda Bilingual Edition|Mohammed Umar, Soukaina Lalla Greene||||LIGHTNING SOURCE INC||YFC|"1H|YFP"
66141|63131|Samir und Jonathan|Daniella Carmi||||dtv Verlagsgesellschaft||YXHB|"5AL|1FBH|1FBP|YFB|YXHB"
66145|1750|Samu És Dani Kalandjai|Laszlo Benedek||||JANOS MAKKAY||YF|
66148|15828|Samurai 08. Der Ring des Himmels|Chris Bradford||||Ravensburger Verlag||YFC|"5AN|1FPJ|FJH|YFC|YFT|3MGB"
66150|54667|Samurai Spirit: Ancient Wisdom for Modern Life|Burt Konzak||||TUNDRA BOOKS INC||YFR|
66169|69482|Sangen om den siste drage Bok 1|Anne Olga Vea||||Anne Olga Vea||FM|
66170|5448|Sangen om den siste drage Bok 2|Anne Olga Vea||||Anne Olga Vea||FM|
66171|74263|Sangen om den siste drage bok 3 Lysets søster mørkets bror|Anne Olga Vea||||Anne Olga Vea||FM|
66172|947|Sangen om den siste drage bok 4|Anne Olga Vea||||Anne Olga Vea||FM|
66200|5241|Sasquatch and the Muckleshoot|Adam Gidwitz, Joseph Bruchac||||Penguin Putnam Inc||YFH|
66201|27608|Sassy Tomatoes|Claire Burbank||||Bill Burbank||YXQF|YFB
66202|15670|Sataa huolia|Peter Hertzberg||||Blurb||YFB|
66209|14725|Sauveur et fils - Saison 01|Marie-Au Murail||||EDL Ecole des Loisirs Edi||YF|"5AP|2ADF"
66210|66788|Savage Seven Eve|R. C. Fisher||||Westbow Press||FMH|
66217|7424|Saving the Province|Larry Pinsky||||Lulu Publishing Services||FM|
66224|52809|Scandal|John Grisham||||TURTLEBACK BOOKS||YFCF|
66230|76897|Scarlet|Marissa Meyer||||Macmillan USA||YFG|YFJ
66248|4310|Schattenengel Buch 02 - Himmel|Sara Brandt||||Eisermann||FMB|"FB|FMB|FMR|FN"
66250|34992|Schattengreifer 02 - Der Zeitenherrscher|Stefan Gemmel||||Baumhaus Verlag GmbH||YFH|"5AJ|5AN|FLG|YFG|YX|3MRB"
66258|15867|Scherben im Blut|Sabine Scheller||||united p.c. Verlag||FB|
66264|44066|Schicksalsbringer - Ich bin deine Bestimmung|Stefanie Hasse||||Loewe Verlag GmbH||YFHR|"5AP|1KBB-US-WPNWS|YFH|YFM"
66267|49457|Schlau essen|||||Dorling Kindersley Verlag||YNGL|"5AH|5AJ|5AK|5AL|4CD|YBL|YNGL|YNPC|YNPG|YNTA|YNV|YXAB"
66303|78471|Schreibtraining für alle Schulschriften|Eva Odersky||||Carlsen Verlag GmbH||YPCA2|"5AJ|YBG|YBL|YPCA2"
66306|52259|Schrottroboter, Pappkühe & Co.|Annika Øyrabø, Annika Oyrabø||||Beltz GmbH, Julius||YBL|"5AJ|YBG"
66315|19183|Schwarze Tränen|Thomas Finn||||Knaur Taschenbuch||FBA|"1DFG|FBA|FM|FN|3MRB"
66317|5513|Schweig still, süßer Mund|Janet Clark||||Loewe Verlag GmbH||JBFK4|"5AQ|4CL|JBFK4|JPVR1|LNQE|Y|YF|YFB|YFC|YFCB|YFCF|YFM|YXQF"
66325|74634|Schwinn Black Phantom|Sue Perkins||||Trafford Publishing||FM|
66326|8245|Schwupp und weg|Philip Reeve||||Oetinger Taschenbuch GmbH||YF|5AJ
66327|39235|Schöne Bescherung|Barbara Rose||||Oetinger Taschenbuch GmbH||YFN|"5AJ|5HPD|YFP|YFQ"
66328|51565|Schöne-Lieder zum Ausmalen|Gerhard Schöne||||BuschFunk||A|
66340|2403|Scimitar Sun|Chris A. Jackson||||Dragon Moon Press||FM|
66341|34222|Scones and Sensibility|Lindsay Eland||||EGMONT USA||YFM|
66343|29071|Scooby-Doo's Laugh-Out-Loud Jokes!|||||CAPSTONE PR||YFC|YFQ
66371|75308|SeaBEAN, The Trilogy|Sarah Holding||||Medina Publishing Ltd||YFC|
66387|535|Seasons of the Year|Tracey Steffora||||HEINEMANN LIB||YBLJ|
66388|52863|Seasons: Winter|Stephanie Turnbull||||Hachette Children's Group||YBLJ|"4Z-GB-ACF|YNN"
66395|2499|Second Grade Rules, Amber Brown|Paula Danziger||||PUFFIN BOOKS||YFQ|YFS
66407|27599|Secret Kingdom: Genie Wish|Rosie Banks||||Hachette Children's Group||YFC|"5AF|4Z-GB-ACF|YFH"
66410|28442|Secret Match. Team wider Willen (Secret-Reihe)|Mimi Heeger||||Carlsen Verlag GmbH||FRD|"5AQ|5AX|5JA|FG|YFM|YFR"
66411|68042|Secret Peace Corp Planet Ares Yellow Cake|John Jones||||Xlibris US||FL|
66431|25769|Secrets and Spies|ROSEMARY HAYES||||MMS GOLD||YFCF|YFT
66435|47448|Secrets of Kerajaan|Shanley J. Grayson||||Westbow Press||YFH|
66445|6090|See you - im nächsten Sommer|Daniel Quinlan, Stefanie Schulz||||Rowohlt Taschenbuch||YPCK2|"5AN|5HRB|1KBB|2ACB|YBLA|YFB|YFM|YFR"
66462|53490|SeelenLand|Sibylla Iwanowa||||Books on Demand||FKW|
66467|26179|Seelenspalter|Ju Honisch||||Knaur Taschenbuch||FMB|"FBA|FMT"
66476|53523|Seifenblasen küsst man nicht|Elisabeth Herrmann||||cbt||YFM|5AP
66487|35627|"Sen Benimsin ""2015"""|Yesim Buyukadiguzel||||Lulu.com||FL|
66493|30429|Sense & Sensibility|Jane Austen||||HARPERCOLLINS||YFA|YFM
66494|53367|SenseNet liebt dich!|Alice Nietgen||||Books on Demand||FL|
66512|72409|Serene|Jen Patryn||||Balboa Press||FMW|
66516|4324|Serpent Bearer|Ian Miller||||Stone Table Books||FM|
66525|23566|Seven Sins 1: Hochmütiges Herz|Lana Rotaru||||Carlsen Verlag GmbH||YFHD|"5AQ|5AX|6FG|FBA|FM|FMR|FMW|FMX|FRD|FRT|FXB|FXD|YF|YFB|YFHD|YFHR|YFM"
66526|60897|Seven Sins 2: Stolze Seele|Lana Rotaru||||Carlsen Verlag GmbH||YFHR|"5AQ|5JA|6FG|FMR|FMX|FRT|YFHR"
66528|22125|Seven Sins 4: Neidvolle Nähe|Lana Rotaru||||Carlsen Verlag GmbH||FRT|"5AQ|5JA|5LKE|6FG|FMR|FMX|FRT|YFHR"
66529|16524|Seven Sins 5: Zerstörerischer Zorn|Lana Rotaru||||Carlsen Verlag GmbH||FRT|"5AQ|5JA|5LKE|6FG|FMR|FMX|FRT|YFHR"
66531|70259|Seven Stairways|Kamlesh Chauhan||||Xlibris US||FM|
66547|74464|Shadow & Flame|Mindee Arnett||||BALZER & BRAY||YFC|"YFH|YFM"
66549|20904|Shadow Cell Scam|Chris Everheart||||Capstone Global Library Ltd||XADC|YF
66562|41600|Shadow of Light 1: Verschollene Prinzessin|Alexandra Carol||||Carlsen Verlag GmbH||FRT|"5AQ|5AX|5JA|5LKE|6FG|FBA|FDK|FMM|FMR|FMW|FMX|FN|FRT|FXB|FXD|YFB|YFHR|YFM"
66563|44821|Shadow of a Pug|Casey Lyall||||STERLING PUB||YFCF|"YFQ|YXHB"
66576|37557|Shadows of Truth - Awakening|Shelly McPherson||||PAGE PUB||FM|FN
66583|37736|Shallow Water|Brita Woolums||||iUniverse||FM|
66588|42105|Shape Up!: Fun with Triangles and Other Polygons|David A. Adler||||HOLIDAY HOUSE INC||YNTM|
66590|31079|Shapes in the Kitchen|Tracey Steffora||||HEINEMANN LIB||YBLH|
66593|59365|Shapes/ Figuras Spanish/English|Editor||||GARDNER MEDIA LLC||YBL|
66616|38581|Sheriff Peng - Mein Freundebuch|Kai Renners||||Renners Media GmbH&Co.KG||YXHB|"5AC|WZS|YBG|YBL"
66620|7241|Shian and the Corryvreckan|Ian Cochrane||||The Cloister House Press||YFJ|
66647|6024|Ship of Ruin|Lindsay Buroker||||Lindsay Buroker||FLS|
66662|16572|Short Too!|Kevin Crossley-Holland||||Oxford University Press||YFB|"4Z-GB-ACJ|YFJ|YFU"
